SSPscen;region;technology;vehicleType;subsectorL3;subsectorL2;subsectorL1;sector;level;2020;2030;2040;2050;2100
SSP2;JPN;Walk_tmp_technology;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;FV;1;1;1;1;1
SSP2;LAM;;;;;Cycle;trn_pass;S1S;0.0108999999892629;0.0217999999964525;0.0347272727273265;0.0454999999984891;0.0455000000037742
SSP2;LAM;;;;;Domestic Aviation;trn_pass;S1S;0.00891999999128672;0.0118999999975884;0.0121818181818768;0.0124999999995711;0.00333333333361014
SSP2;LAM;;;;;Domestic Ship;trn_freight;S1S;0.00970000000594947;0.00969999999649358;0.00929999998934681;0.00890999999003521;0.00673999999643113
SSP2;LAM;;;;;Freight Rail;trn_freight;S1S;0.047800000031755;0.0477999999560758;0.0436999999347801;0.039499999956622;0.0597999999918779
SSP2;LAM;;;;;HSR;trn_pass;S1S;0.00523999999462761;0.0699999999877863;0.0636363636369553;0.0583333333312733;0.0116666666676354
SSP2;LAM;;;;;International Aviation;trn_aviation_intl;S1S;1;1;1;1;1
SSP2;LAM;;;;;International Ship;trn_shipping_intl;S1S;1;1;1;1;1
SSP2;LAM;;;;;Passenger Rail;trn_pass;S1S;0.149999999846283;0.14999999998035;0.150000000000546;0.149999999994688;0.0333333333361383
SSP2;LAM;;;;;Walk;trn_pass;S1S;1;1;1;1;1
SSP2;LAM;;;;;trn_freight_road;trn_freight;S1S;1;1;1;1;1
SSP2;LAM;;;;;trn_pass_road;trn_pass;S1S;0.654999999312666;0.693999999902279;0.633636363637559;0.583333333314126;0.200000000016636
SSP2;LAM;;;;Bus;trn_pass_road;trn_pass;S2S1;0.331250000000001;0.19;0.147619047619048;0.109090909090909;0.0699999999999999
SSP2;LAM;;;;Cycle_tmp_subsectorL2;Cycle;trn_pass;S2S1;1;1;1;1;1
SSP2;LAM;;;;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S2S1;1;1;1;1;1
SSP2;LAM;;;;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S2S1;1;1;1;1;1
SSP2;LAM;;;;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S2S1;1;1;1;1;1
SSP2;LAM;;;;HSR_tmp_subsectorL2;HSR;trn_pass;S2S1;1;1;1;1;1
SSP2;LAM;;;;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;S2S1;1;1;1;1;1
SSP2;LAM;;;;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;S2S1;1;1;1;1;1
SSP2;LAM;;;;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;S2S1;1;1;1;1;1
SSP2;LAM;;;;Walk_tmp_subsectorL2;Walk;trn_pass;S2S1;1;1;1;1;1
SSP2;LAM;;;;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;S2S1;1;1;1;1;1
SSP2;LAM;;;;trn_pass_road_LDV;trn_pass_road;trn_pass;S2S1;1;1;1;1;1
SSP2;LAM;;;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S3S2;1;1;1;1;1
SSP2;LAM;;;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S3S2;1;1;1;1;1
SSP2;LAM;;;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;S3S2;1;1;1;1;1
SSP2;LAM;;;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;S3S2;1;1;1;1;1
SSP2;LAM;;;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;;trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;S3S2;1;1;1;1;1
SSP2;LAM;;;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;S3S2;0.349999999285627;0.300000000192608;0.274999998546094;0.250000000123195;0.250000000655376
SSP2;LAM;;;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;S3S2;1;1;1;1;1
SSP2;LAM;;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;Cycle_tmp_vehicletype;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;Domestic Ship_tmp_vehicletype;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;VS3;1;1;1;1;1
SSP2;LAM;;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;VS3;1;1;1;1;1
SSP2;LAM;;HSR_tmp_vehicletype;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;VS3;1;1;1;1;1
SSP2;LAM;;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;VS3;1;1;1;1;1
SSP2;LAM;;Large Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.0328000000034003;0.0394000000056543;0.0401999999904478;0.0409999999938615;0.0437000000254033
SSP2;LAM;;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.361999999999884;0.434999999998795;0.443999999998298;0.452999999996642;0.483000000160027
SSP2;LAM;;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.0479000000017016;0.057500000005354;0.0585999999928706;0.0597999999777913;0.0637999999899298
SSP2;LAM;;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.0122999999999994;0.0122999999999811;0.0123000000000976;0.0123000000000532;0.012300000003407
SSP2;LAM;;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.000457999999616777;0.000457999999606642;0.000458000000415981;0.000457999999750792;0.000458000000545245
SSP2;LAM;;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.268000001266175;0.267999998934954;0.267999998658676;0.26799999918949;0.267999999660489
SSP2;LAM;;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.120999999999961;0.121000000000012;0.121000000000836;0.121000000000132;0.121000000028664
SSP2;LAM;;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.385000000422432;0.385000000094357;0.385000000035722;0.385000000237512;0.385000001265167
SSP2;LAM;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.0264999999996103;0.0264999999998434;0.0264999999997869;0.0265000000005076;0.0265000000005128
SSP2;LAM;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1;1;1;1;1
SSP2;LAM;;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.000507999999992479;0.000507999999995189;0.000507999999987247;0.000508000000004581;0.000508000000015484
SSP2;LAM;;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.188999999998534;0.189000000002037;0.188999999997686;0.188999999997582;0.189000000005873
SSP2;LAM;;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.00147000000000335;0.00176999999997296;0.0017999999999921;0.00184000000048744;0.00195999999989996
SSP2;LAM;;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;VS3;1;1;1;1;1
SSP2;LAM;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0;0.129000000056079;0.358000000188442;0.587000002808629;1
SSP2;LAM;BEV;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0088920380010873;0.0162127612344023;0.0383115465137486;0.120198994113007;1
SSP2;LAM;BEV;Large Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0462182949591793;0.058803316606436;0.0898659313046856;0.204157068259483;1
SSP2;LAM;BEV;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0239511188543073;0.0417163474143932;0.0900320069639617;0.247500010564421;1
SSP2;LAM;BEV;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0278250091941278;0.0379641162164969;0.0645183604475004;0.166018209289672;1
SSP2;LAM;BEV;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000864907532236325;0.00237049222720774;0.00887259763024957;0.0462939361140304;1
SSP2;LAM;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.250000000033698;0.735294116721837;1;1
SSP2;LAM;BEV;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.249999999607694;0.735294115397783;1;1
SSP2;LAM;BEV;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.249999999528037;0.735294117991363;1;1
SSP2;LAM;BEV;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00304787143260801;0.00639928570192726;0.0181327312168011;0.0724946751773006;1
SSP2;LAM;BEV;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.104000000014542;0.150000000031649;0.195999999875954;0.23599999972258
SSP2;LAM;BEV;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0414000000016574;0.0735999999979378;0.106000000008105;0.229000000133623
SSP2;LAM;BEV;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0413999999965764;0.0736000000014989;0.105999999933962;0.229000000279001
SSP2;LAM;BEV;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0414000000026329;0.0736000000026487;0.105999999957488;0.229000000582884
SSP2;LAM;BEV;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.103999999851059;0.150000000020161;0.196000000224552;0.236000000401075
SSP2;LAM;BEV;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0205448035277119;0.0316361591765475;0.0591980005115175;0.144953005934284;1
SSP2;LAM;Cycle_tmp_technology;Cycle_tmp_vehicletype;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;FV;1;1;1;1;1
SSP2;LAM;Electric;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;FV;0.0681000000101731;0.184999999983749;0.301000000095612;0.418000000640519;0.882999999034967
SSP2;LAM;Electric;HSR_tmp_vehicletype;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;FV;1;1;1;1;1
SSP2;LAM;Electric;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;1;1;1;1;1
SSP2;LAM;FCEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0;0.00270000000072352;0.0112000000059856;0.0196000001094132;0.0655999999764271
SSP2;LAM;FCEV;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00263457671518712;0.00431947043284035;0.00895829261596817;0.0165381107117149;0.0143209822837365
SSP2;LAM;FCEV;Large Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0173684800010155;0.0185726445828609;0.0208644097054037;0.0309429435223521;0.0175424632054071
SSP2;LAM;FCEV;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00743266273651293;0.012062383125226;0.0240710058859552;0.0428140916263407;0.0305948582271897
SSP2;LAM;FCEV;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00938741859285797;0.0106823087536264;0.013305555571826;0.021322925559266;0.011434722542737
SSP2;LAM;FCEV;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00030317820538807;0.000748680949507969;0.00260037687005621;0.00616576466168536;0.0042900219714783
SSP2;LAM;FCEV;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000869450216687755;0.00165763995799648;0.0042497193683514;0.00884937738842063;0.00736802499639334
SSP2;LAM;FCEV;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00973999999967672;0.0359000000035197;0.0621000006324858;0.0885999999999835
SSP2;LAM;FCEV;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00359999999979438;0.0136000000015221;0.0236000000026935;0.0606000000180962
SSP2;LAM;FCEV;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00359999999957085;0.013600000001643;0.0235999999743064;0.0606000000222068
SSP2;LAM;FCEV;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00359999999991841;0.0136000000022137;0.0235999999995044;0.060600000986615
SSP2;LAM;FCEV;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00974000000609204;0.0358999999969948;0.062099999567253;0.0886000001295436
SSP2;LAM;FCEV;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00633995037337753;0.00897245245129994;0.0145503845186341;0.0240845093535199;0.0304640225987262
SSP2;LAM;Gases;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.0269000000002053;0.0472000000085339;0.075500000024326;0.104000000900638;0.124000000103103
SSP2;LAM;Gases;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000795883742686362;0.00153805373160299;0.00382864744841757;0.00868942298731834;0.0104825420407138
SSP2;LAM;Gases;Large Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00543021750515223;0.00739572558085114;0.0119882793636171;0.0204174143149279;0.0177935263307941
SSP2;LAM;Gases;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00253338551306454;0.00489390743944107;0.0119094402855505;0.0260524396685861;0.026153388324572
SSP2;LAM;Gases;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00278048854805955;0.00404087840714445;0.00736073590318775;0.013726234924626;0.0112117192057408
SSP2;LAM;Gases;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;3.6173083841204e-05;0.000105237578899508;0.000449269031005203;0.0015620552580031;0.00190935037582938
SSP2;LAM;Gases;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00018552314931985;0.000413433079092551;0.00129791257113843;0.00359552363227429;0.00464032564994015
SSP2;LAM;Gases;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0174999999978247;0.0246000000005207;0.0316000000377636;0.0614000000551165
SSP2;LAM;Gases;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0174999999989795;0.0245999999981434;0.0316000000010832;0.0614000000103584
SSP2;LAM;Gases;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0174999999969224;0.0246000000019734;0.0315999999429052;0.0614000000695337
SSP2;LAM;Gases;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0175000000029568;0.0246000000017231;0.0315999999805211;0.0614000004606128
SSP2;LAM;Gases;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0175000000000338;0.0246000000022875;0.0316000001720287;0.0613999997646602
SSP2;LAM;Gases;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00218764762496258;0.00385591577865603;0.00791871676454906;0.0154693283504846;0.0256220920794383
SSP2;LAM;Hybrid electric;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00625510808217146;0.0117936557028061;0.0257319370989652;0.0468975624977011;0.0361534710700813
SSP2;LAM;Hybrid electric;Large Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.02794829362564;0.0393053028966486;0.061834117934855;0.0868086407630534;0.0464047623352493
SSP2;LAM;Hybrid electric;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0174993580940039;0.0319049059172894;0.0655982465948727;0.113223536068093;0.0694206675493516
SSP2;LAM;Hybrid electric;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0173542217069026;0.0263354188856335;0.0459853788678283;0.0692658824587447;0.0333019407444172
SSP2;LAM;Hybrid electric;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000600303937483242;0.00179612928809302;0.0065111123813397;0.0163225283776339;0.0098947468834846
SSP2;LAM;Hybrid electric;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00200308741421594;0.00447191724218078;0.0119658865613988;0.0252743676838239;0.0182491985752444
SSP2;LAM;Hybrid electric;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0147724007870844;0.0236282558076806;0.0415541688464594;0.0649302718194442;0.0701390619628491
SSP2;LAM;Hydrogen;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;FV;0;8.31999999999999e-07;2.31000000000005e-05;4.54000000000003e-05;0.119000000010456
SSP2;LAM;Liquids;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1;1;1;1;0.72800000054757
SSP2;LAM;Liquids;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.310654193101979
SSP2;LAM;Liquids;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;FV;1;1;1;1;1
SSP2;LAM;Liquids;Domestic Ship_tmp_vehicletype;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;FV;1;1;1;1;1
SSP2;LAM;Liquids;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;FV;1;1;1;1;1
SSP2;LAM;Liquids;Large Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.272509114235294
SSP2;LAM;Liquids;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.272634151033258
SSP2;LAM;Liquids;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.220832484151751
SSP2;LAM;Liquids;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.161022049369714
SSP2;LAM;Liquids;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999999251926;0.0999999999957226
SSP2;LAM;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999999871501;0.0999999996138633
SSP2;LAM;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.700000001357122;0.099999999950975
SSP2;LAM;Liquids;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;0.647999999662179;0.725841226256791;0.648000000577678;0.64800000098985;0.648000000683796
SSP2;LAM;Liquids;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.2389026079332
SSP2;LAM;Liquids;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;LAM;Liquids;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.616352461261241
SSP2;LAM;Walk_tmp_technology;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;FV;1;1;1;1;1
SSP2;MEA;;;;;Cycle;trn_pass;S1S;0.0166000000052315;0.0166000000030922;0.0166000000009237;0.0165999999987797;0.0415000000000926
SSP2;MEA;;;;;Domestic Aviation;trn_pass;S1S;0.00852000000269734;0.00568000000104993;0.00584000000026574;0.0059999999995766;0.00700000000002033
SSP2;MEA;;;;;Domestic Ship;trn_freight;S1S;0.00205999999994552;0.00205999999972845;0.00206000000027445;0.00206000000001439;0.00206000000003035
SSP2;MEA;;;;;Freight Rail;trn_freight;S1S;0.00319999999979269;0.00319999999997812;0.00304000000015306;0.00287999999984423;0.00479999999965116
SSP2;MEA;;;;;HSR;trn_pass;S1S;0;0.0167000000031246;0.01330000000074;0.00999999999926489;0.0167000000000482
SSP2;MEA;;;;;International Aviation;trn_aviation_intl;S1S;1;1;1;1;1
SSP2;MEA;;;;;International Ship;trn_shipping_intl;S1S;1;1;1;1;1
SSP2;MEA;;;;;Passenger Rail;trn_pass;S1S;0.000557000000174343;0.00111000000019905;0.00122000000007511;0.00133999999990734;0.00371000000001275
SSP2;MEA;;;;;Walk;trn_pass;S1S;1;1;1;1;1
SSP2;MEA;;;;;trn_freight_road;trn_freight;S1S;1;1;1;1;1
SSP2;MEA;;;;;trn_pass_road;trn_pass;S1S;0.377000000119628;0.424000000077865;0.337000000017518;0.249999999981277;0.300000000000944
SSP2;MEA;;;;Bus;trn_pass_road;trn_pass;S2S1;0.268;0.15;0.114285714285714;0.0818181818181819;0.0399999999999999
SSP2;MEA;;;;Cycle_tmp_subsectorL2;Cycle;trn_pass;S2S1;1;1;1;1;1
SSP2;MEA;;;;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S2S1;1;1;1;1;1
